episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
676,-4.8346876976993745,"Location(x=-109.335983, y=-30.628563, z=0.001418)","Location(x=-110.172935, y=-30.667080, z=0.000000)",11.4090416431427,201,1,5,14.999664713974763,2071.4405306130648,22.526995287902427
677,-4.9459824037135425,"Location(x=-109.546440, y=-45.779507, z=0.003721)","Location(x=-110.430664, y=-45.738167, z=0.000000)",6.5420050621032715,115,1,1,11.804746249433249,424.0549986511469,22.18285703711049
678,-5.025077020583872,"Location(x=-112.336861, y=-54.349792, z=0.002096)","Location(x=-111.372147, y=-54.494640, z=0.000000)",7.230393409729004,127,1,1,12.580395463193527,577.699814632535,22.128883416983385
679,-5.161094054642504,"Location(x=-111.466515, y=-44.208523, z=0.003348)","Location(x=-110.338615, y=-44.311504, z=0.000000)",6.732523679733276,123,1,2,12.268957750019709,519.7763015925884,21.80939548404908
680,-5.113275851623174,"Location(x=-109.146004, y=-41.961597, z=0.001040)","Location(x=-110.223549, y=-41.941971, z=0.000000)",7.46081280708313,137,1,4,12.96949626080754,726.3265810161829,22.17730776463281
681,-4.9558701729433725,"Location(x=-109.794884, y=-48.748104, z=0.000692)","Location(x=-110.675911, y=-48.692150, z=0.000000)",5.298798561096191,100,1,1,10.390036209898959,258.86940301954746,21.48870786786428
682,-5.046097780116336,"Location(x=-111.540955, y=-47.238621, z=0.001507)","Location(x=-110.557709, y=-47.378254, z=0.000000)",5.732429265975952,106,1,1,11.13862571760476,320.20223465561867,21.728695282489486
683,-4.7842742233851565,"Location(x=-113.119217, y=-62.285713, z=0.002762)","Location(x=-112.386093, y=-62.284420, z=0.000000)",4.553203582763672,83,1,1,8.936424844462566,132.60954870283604,21.488028981496708
684,-4.970928986657266,"Location(x=-110.929718, y=-57.843220, z=0.000932)","Location(x=-111.839851, y=-57.661785, z=0.000000)",6.117734432220459,109,1,0,11.380097757969304,350.9427256733179,21.27625456873979
686,-4.943992121743248,"Location(x=-112.263405, y=-54.658447, z=0.001181)","Location(x=-111.413681, y=-54.785088, z=0.000000)",7.086280345916748,126,1,1,12.426273490860796,561.8531557917595,21.351299308217733
687,-4.943670570074592,"Location(x=-109.623573, y=-46.550976, z=0.000378)","Location(x=-110.486824, y=-46.499653, z=0.000000)",6.286367177963257,111,1,1,11.49935041877259,376.64580687880516,20.834863399554884
688,-5.061436035821471,"Location(x=-109.155083, y=-32.769005, z=0.001084)","Location(x=-110.157097, y=-32.808498, z=0.000000)",10.479416370391846,189,1,1,14.531183808193923,1767.740163102746,21.984687112290164
689,-4.880490600828111,"Location(x=-111.391251, y=-47.702255, z=0.001287)","Location(x=-110.595619, y=-47.817665, z=0.000000)",5.759365081787109,104,1,1,10.932897118724906,296.1585008651018,20.91230587330033
690,-5.05326801866764,"Location(x=-109.648727, y=-48.621887, z=0.000410)","Location(x=-110.662926, y=-48.555374, z=0.000000)",9.437666893005371,161,1,3,13.944354689391377,1146.8899537622929,21.633384847389337
691,-4.825104901853155,"Location(x=-113.298218, y=-64.625725, z=-0.000463)","Location(x=-112.541443, y=-64.609001, z=0.000000)",4.0496180057525635,71,1,1,7.002301787211029,69.34103564918041,20.404363229009363
692,-4.8928486655743555,"Location(x=-109.634140, y=-46.629944, z=0.000954)","Location(x=-110.492874, y=-46.577740, z=0.000000)",6.09318995475769,110,1,1,11.51686679268091,364.9959802478552,20.449968522335624
693,-4.931537190312083,"Location(x=-113.079880, y=-60.330479, z=0.000354)","Location(x=-112.201523, y=-60.371548, z=0.000000)",5.113769292831421,94,1,1,10.11897657979568,210.00619842112064,21.52000013006533
694,-5.085128865304863,"Location(x=-110.325020, y=-54.517281, z=0.000977)","Location(x=-111.357475, y=-54.391354, z=0.000000)",7.064997673034668,128,1,1,12.537696166282249,583.69002340734,22.494458927661874
