episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
66,-12.506193576676095,"Location(x=-18.384645, y=74.182297, z=0.177622)","Location(x=-9.874171, y=74.128441, z=0.000000)",16.463305473327637,278,1,2,16.04232415229578,4723.555156964809,21.800393183854307
67,-12.603463390108395,"Location(x=-3.762253, y=-215.981323, z=0.164631)","Location(x=-3.960139, y=-208.107010, z=0.000000)",20.484146118164062,383,1,7,17.081132375630755,10072.500835914165,22.069808841491906
68,-12.82257181137987,"Location(x=-94.307037, y=-171.671127, z=0.165223)","Location(x=-87.490387, y=-171.155014, z=0.000000)",51.04624390602112,905,1,18,18.551418672507488,66257.23026902229,21.879384681029585
69,-21.75836149153021,"Location(x=177.409622, y=42.948540, z=0.139826)","Location(x=177.450577, y=58.870495, z=0.000000)",25.734364986419678,457,1,6,17.488736532340333,15021.37327459827,22.481051352743282
70,-9.855784180938663,"Location(x=16.242100, y=-159.475830, z=0.149057)","Location(x=10.460716, y=-159.618484, z=0.000000)",35.18728733062744,620,1,2,17.976909036162905,29240.953385807574,21.931959095030056
71,-11.33094399437542,"Location(x=-69.061073, y=-33.326691, z=-0.214238)","Location(x=-74.455795, y=-33.311981, z=-0.331250)",27.641880989074707,398,1,19,17.474077867071145,10940.351071156561,22.72750332259789
72,-10.035613967215092,"Location(x=-70.056549, y=147.607239, z=0.085566)","Location(x=-74.632629, y=147.624191, z=0.000000)",23.1825110912323,340,1,6,16.722185501849225,7639.906983997673,22.105581457736115
73,-11.984419181513443,"Location(x=-139.521484, y=37.751602, z=0.064259)","Location(x=-145.527924, y=37.748470, z=0.000000)",42.13110041618347,666,1,17,18.211846841287002,34294.82782784104,21.97194491615894
74,-7.10936513070564,"Location(x=90.203423, y=-0.571409, z=0.112805)","Location(x=90.249146, y=-3.632472, z=0.124577)",18.48776388168335,254,1,2,15.896983509475813,3821.2301245592535,22.012225194156034
75,-8.61098788410289,"Location(x=-3.208871, y=-15.730502, z=0.088574)","Location(x=-3.759892, y=-19.286995, z=0.000000)",16.06765079498291,245,1,0,15.363121623830098,3404.764192316681,22.067955138869877
76,-9.667897602246875,"Location(x=41.338417, y=-11.960950, z=0.045321)","Location(x=41.263897, y=-7.864583, z=-0.006467)",17.792123794555664,280,1,2,16.087195524904313,4839.751963827759,22.073374480299847
77,-9.75325479685311,"Location(x=1.179788, y=-30.812918, z=0.164657)","Location(x=4.891247, y=-31.408615, z=0.000000)",17.931996822357178,267,1,8,16.0237357737494,4314.871656320989,20.911206692742983
78,-8.80508380991674,"Location(x=12.062348, y=-8.530884, z=0.124227)","Location(x=15.492504, y=-11.292934, z=0.000000)",11.809677124023438,180,1,0,14.284935047889421,1561.668722588569,21.32954053753918
79,-12.960792860461975,"Location(x=-57.407444, y=-216.221298, z=0.157915)","Location(x=-56.290806, y=-208.940826, z=0.000000)",45.09725522994995,824,1,36,18.522869431933334,53323.727669119835,22.2941791684529
80,-5.839069206199941,"Location(x=242.108566, y=-73.300903, z=0.001490)","Location(x=243.902649, y=-73.257271, z=0.000000)",73.36654448509216,1177,1,21,18.781865834609654,114273.22378459573,22.17353185627059
81,-11.643040781011292,"Location(x=-68.936089, y=145.159073, z=0.087229)","Location(x=-74.641953, y=145.108566, z=0.000000)",18.690072536468506,336,1,12,16.7936153051451,7388.972465965897,21.988342924262753
82,-11.464467701786468,"Location(x=-96.274521, y=-147.411011, z=0.216690)","Location(x=-96.426048, y=-140.338089, z=0.139404)",67.13323068618774,1123,1,20,18.800179397750576,104726.61610653996,21.857499825294493
83,-13.291202920195042,"Location(x=-95.909393, y=-49.443562, z=-0.411388)","Location(x=-88.499901, y=-49.463779, z=-0.568502)",65.41216135025024,1001,1,22,18.63415047971292,81569.3074096404,21.96983051457867
84,-17.30075619069719,"Location(x=-74.286308, y=209.022888, z=0.153325)","Location(x=-67.721504, y=199.337860, z=0.000000)",22.599713802337646,401,1,2,17.12268431396217,11144.412221550941,22.253217619644172
85,-8.902706983214525,"Location(x=7.501703, y=13.778403, z=0.105670)","Location(x=9.689177, y=17.399284, z=0.000000)",19.250420808792114,286,1,0,15.978925719982307,4941.446650404483,22.203903442795795
86,-11.45398919756235,"Location(x=-9.745677, y=-181.332947, z=0.135866)","Location(x=-3.011822, y=-181.166779, z=0.000000)",47.52715730667114,728,1,21,18.242302876603958,40939.13131927326,22.088336785870613
87,-19.90131222333147,"Location(x=-0.900873, y=227.450867, z=0.153731)","Location(x=-0.950570, y=207.533478, z=0.000000)",25.873088598251343,483,0,1,17.64351918648426,17200.286443457007,22.376957938725816
88,-14.668672491296741,"Location(x=76.013550, y=-216.135330, z=0.095582)","Location(x=75.761452, y=-206.103607, z=0.000000)",25.18490433692932,460,1,0,17.516919265628694,15155.65641836077,22.23023988891053
89,-9.273517960025798,"Location(x=-1.591083, y=16.197634, z=0.087147)","Location(x=-1.807045, y=20.281204, z=0.000000)",20.64603304862976,305,1,3,16.425228507720295,5920.223898366094,22.447071075634913
90,-11.66161808689988,"Location(x=-139.811340, y=10.486115, z=0.043581)","Location(x=-145.513718, y=10.483143, z=0.000000)",20.382482528686523,319,1,6,16.520062625605394,6466.645815394819,22.155492061404846
91,-6.786225784053443,"Location(x=50.388931, y=1.005144, z=0.075493)","Location(x=50.347595, y=3.772388, z=0.018638)",7.579995393753052,123,1,1,11.980742298190435,510.0367926321924,22.424658410208973
92,-12.862517024783667,"Location(x=144.090805, y=-163.611603, z=3.524719)","Location(x=151.021698, y=-163.491043, z=3.416064)",22.16165566444397,395,1,6,17.210761624615365,10752.716251846403,22.023305961754733
93,-9.890646866401013,"Location(x=20.683191, y=-212.343155, z=0.086534)","Location(x=20.561251, y=-207.490784, z=0.000000)",33.857194900512695,611,1,14,17.887580468846984,28475.802674736828,21.94782311180178
94,-8.83830863646466,"Location(x=-69.529030, y=-8.786860, z=0.005780)","Location(x=-74.388878, y=-8.773603, z=-0.041696)",26.23950171470642,389,1,2,17.11207448940487,10420.358814213425,22.006174605859567
95,-6.157245957821947,"Location(x=-24.301582, y=169.445480, z=0.015301)","Location(x=-23.543833, y=171.404129, z=0.000000)",6.308361768722534,107,1,1,10.810267868607049,320.68857684358954,21.992107338604647
96,-9.851057450944987,"Location(x=52.310322, y=213.303116, z=0.404387)","Location(x=52.295593, y=207.400604, z=0.247198)",20.343681573867798,359,1,6,16.84923940311851,8608.114886615425,22.241997801836806
97,-16.280996921006007,"Location(x=58.932076, y=43.449295, z=0.172353)","Location(x=67.203613, y=51.542286, z=0.000000)",44.331868410110474,603,1,21,17.985050906589038,27678.19844282046,21.776171857769054
98,-15.811323624383677,"Location(x=256.247406, y=8.275621, z=0.151602)","Location(x=245.427124, y=8.012465, z=0.000000)",37.6809778213501,694,1,6,18.09785251238896,37413.0215048641,22.128868581163328
99,-12.740883338681048,"Location(x=77.233833, y=216.019073, z=0.865058)","Location(x=77.212166, y=207.338440, z=0.795077)",20.023337364196777,360,1,4,16.752641443799785,8642.765977807343,22.117808406870658
100,-12.285668250834608,"Location(x=-136.852646, y=-133.804825, z=0.931833)","Location(x=-132.714996, y=-128.874573, z=0.862870)",42.77422261238098,745,1,16,18.36831139072036,44031.0605404675,22.041300038843605
101,-8.62701560961081,"Location(x=251.069962, y=-35.975109, z=0.061732)","Location(x=246.499664, y=-36.086266, z=0.000000)",21.294652700424194,349,1,6,16.899360329542215,8197.14646958001,22.12016502235736
102,-16.019457908346382,"Location(x=-109.047371, y=146.889725, z=0.149205)","Location(x=-109.283859, y=136.443130, z=0.000000)",26.80148148536682,411,1,19,17.09163203638891,11649.879258271307,22.414463523421922
103,-8.480538974693337,"Location(x=-3.218791, y=-15.714012, z=0.088673)","Location(x=-3.771203, y=-19.285046, z=0.000000)",30.95963144302368,451,1,6,17.354740532270846,14411.253304563463,22.151394135025857
104,-16.9872549024653,"Location(x=255.768021, y=68.311745, z=0.160653)","Location(x=243.967590, y=68.024750, z=0.010726)",48.47071075439453,876,1,6,18.480543313816426,61513.88351731002,22.025743309410878
105,-14.24032623404765,"Location(x=-19.561323, y=146.433701, z=0.148591)","Location(x=-9.417066, y=146.369507, z=0.000000)",17.75084948539734,304,1,6,16.459492469883617,5855.987487580627,20.98402126354494
106,-6.256542202120792,"Location(x=24.832222, y=0.752112, z=0.023414)","Location(x=22.944010, y=0.660566, z=0.000000)",8.14235520362854,123,1,0,12.042563426052803,516.0651392303407,21.372170091024234
107,-20.178617355903278,"Location(x=-153.929260, y=138.139664, z=0.149060)","Location(x=-141.772537, y=127.673981, z=0.000000)",37.068238973617554,643,1,4,18.0695501839395,31645.61562665552,22.029306066226084
108,-13.901591025945951,"Location(x=-155.118439, y=-112.592529, z=0.882606)","Location(x=-146.018463, y=-109.298706, z=0.749422)",80.71895146369934,1354,1,35,18.930061722419712,152296.952811867,21.971197814755634
109,-17.109951155141236,"Location(x=247.678085, y=166.351776, z=1.564814)","Location(x=237.367737, y=161.763504, z=1.529283)",29.73363709449768,536,1,26,17.805413200055884,21053.68069305271,22.568559674581017
110,-10.472786143919935,"Location(x=-67.892151, y=21.851391, z=0.183196)","Location(x=-74.305313, y=21.867142, z=0.022062)",29.785662174224854,426,1,8,17.16846326682519,12591.54250407964,22.02178770124712
111,-10.260484368486235,"Location(x=55.153469, y=-12.201638, z=0.049905)","Location(x=55.085594, y=-7.658121, z=0.031023)",21.77988028526306,334,1,10,16.82397354372591,7397.164643622935,22.2987207685014
112,-7.649171767306655,"Location(x=-1.461188, y=153.285080, z=0.134658)","Location(x=2.126780, y=153.262375, z=0.000000)",15.31744122505188,185,1,2,14.17921712993592,1650.584375038743,21.970893173142763
113,-9.440901178543532,"Location(x=166.733017, y=-211.862885, z=0.043011)","Location(x=166.606430, y=-207.899994, z=0.000000)",68.75507116317749,1179,1,16,18.680884298053574,111880.19993093237,21.287727382377742
114,-19.43589672566723,"Location(x=-157.773865, y=139.661377, z=0.149348)","Location(x=-142.185608, y=127.166519, z=0.000000)",22.931737661361694,408,0,4,17.094780342245887,11551.950934592634,21.91050687627088
115,-10.665881174764783,"Location(x=-155.320312, y=65.176613, z=0.073877)","Location(x=-149.042221, y=65.179878, z=0.000000)",26.90128445625305,461,1,2,17.347399845460625,15071.371674444526,22.66705425018797
116,-8.93392216525415,"Location(x=-95.124336, y=-7.895915, z=0.068568)","Location(x=-94.545685, y=-3.150229, z=0.000000)",16.677806854248047,276,1,0,16.109642088604236,4639.047138053924,22.130612922174045
117,-10.937322786876427,"Location(x=160.543564, y=-184.049393, z=0.119495)","Location(x=154.881714, y=-184.158264, z=0.065390)",37.57845687866211,646,1,14,18.103291535264916,32192.704353556037,22.280203671269756
118,-9.185999456801763,"Location(x=85.762489, y=12.113612, z=0.072281)","Location(x=85.826881, y=7.802753, z=0.115008)",33.92046928405762,526,1,8,17.53667556967652,20167.701942257583,21.925225074540727
119,-12.397478649043247,"Location(x=-17.514158, y=-145.942825, z=0.086916)","Location(x=-17.670374, y=-138.650894, z=0.000000)",40.310025215148926,681,1,34,18.22925316444233,36386.70814530179,22.342135056007443
120,-11.436955073235765,"Location(x=92.658829, y=-125.419754, z=8.055304)","Location(x=88.740318, y=-131.434784, z=8.000000)",28.320311307907104,477,1,8,17.461414300969427,16444.183511633426,21.60156799537611
121,-9.55844013551161,"Location(x=74.903030, y=12.022963, z=0.064985)","Location(x=74.968491, y=7.640556, z=0.085562)",31.912304878234863,519,1,6,17.818564285010922,19970.29581578076,21.836996320274228
122,-12.502435911577052,"Location(x=-65.888252, y=49.396626, z=0.709188)","Location(x=-74.230171, y=49.419376, z=0.568316)",14.538076162338257,214,1,4,15.096433906229066,2424.310223478824,22.051321618327
123,-14.58729200197325,"Location(x=-97.372253, y=122.920654, z=0.178835)","Location(x=-88.029526, y=123.008278, z=0.047143)",23.71431875228882,422,1,6,17.153584569420076,12425.107273127884,22.314052726155655
124,-8.350013891177719,"Location(x=-13.873559, y=141.311295, z=0.001379)","Location(x=-9.791866, y=140.187119, z=0.000000)",10.829264640808105,208,1,0,15.08457347804024,2308.3037704713643,21.807860844482075
125,-9.808751808155456,"Location(x=116.424957, y=53.237331, z=0.076637)","Location(x=116.439850, y=59.027447, z=0.000000)",20.49768567085266,281,1,9,16.064604896848316,4824.084944151342,22.213119447242573
